Date,AdjClosePrice,EMA12,EMA26,MACD,Signal,isBuy,isSell
4/15/14,536.442,549.218,563.223,-14.0045,-11.4626,0,0
4/16/14,556.542,550.345,562.728,-12.3829,-11.6466,0,0
4/17/14,536.102,548.154,560.756,-12.6018,-11.8377,0,0
4/21/14,528.622,545.149,558.375,-13.2264,-12.1154,0,0
4/22/14,534.812,543.559,556.63,-13.0712,-12.3066,0,0
4/23/14,526.942,541.002,554.431,-13.4285,-12.531,0,0
4/24/14,525.162,538.565,552.263,-13.6974,-12.7643,0,0
4/25/14,516.182,535.122,549.59,-14.4683,-13.1051,0,0
4/28/14,517.152,532.357,547.187,-14.8301,-13.4501,0,0
4/29/14,527.702,531.641,545.744,-14.1029,-13.5806,0,0
4/30/14,526.662,530.875,544.331,-13.4554,-13.5556,1,0
5/1/14,531.352,530.949,543.369,-12.4206,-13.3286,0,0
5/2/14,527.932,530.485,542.226,-11.7412,-13.0111,0,0
5/5/14,527.812,530.074,541.158,-11.0847,-12.6258,0,0
5/6/14,515.142,527.776,539.231,-11.4547,-12.3916,0,0
5/7/14,509.962,525.036,537.063,-12.0272,-12.3187,0,0
5/8/14,511.002,522.877,535.133,-12.2558,-12.3061,0,0
5/9/14,518.732,522.239,533.918,-11.6786,-12.1806,0,0
5/12/14,529.922,523.421,533.622,-10.2006,-11.7846,0,0
5/13/14,533.092,524.909,533.583,-8.6735,-11.1624,0,0
5/14/14,526.652,525.177,533.069,-7.89195,-10.5083,0,0
5/15/14,519.982,524.378,532.1,-7.72178,-9.95101,0,0
5/16/14,520.632,523.802,531.25,-7.4486,-9.45052,0,0
5/19/14,528.862,524.58,531.074,-6.49316,-8.85905,0,0
5/20/14,529.772,525.379,530.977,-5.598,-8.20684,0,0
5/21/14,538.942,527.466,531.567,-4.10136,-7.38574,0,0
5/22/14,545.062,530.173,532.567,-2.39383,-6.38736,0,0
5/23/14,552.702,533.639,534.058,-0.419288,-5.19375,0,0
5/27/14,565.953,538.61,536.421,2.18949,-3.7171,0,0
5/28/14,561.683,542.16,538.292,3.86782,-2.20012,0,0
5/29/14,560.083,544.917,539.906,5.01104,-0.757886,0,0
5/30/14,559.893,547.221,541.387,5.83446,0.560583,0,0
6/2/14,553.932,548.254,542.316,5.93765,1.636,0,0
6/3/14,544.942,547.744,542.511,5.23368,2.35553,0,0
6/4/14,544.662,547.27,542.67,4.60016,2.80446,0,0
6/5/14,553.902,548.29,543.502,4.78849,3.20127,0,0
6/6/14,556.333,549.528,544.452,5.07531,3.57608,0,0
6/9/14,562.123,551.465,545.761,5.70408,4.00168,0,0
6/10/14,560.553,552.863,546.857,6.00645,4.40263,0,0
6/11/14,558.842,553.783,547.745,6.0385,4.7298,0,0
6/12/14,551.352,553.409,548.012,5.39729,4.8633,0,0
6/13/14,551.762,553.156,548.29,4.86612,4.86387,0,0
6/16/14,544.282,551.791,547.993,3.79781,4.65066,0,1
6/17/14,543.012,550.44,547.624,2.81623,4.28377,0,0
6/18/14,553.372,550.891,548.05,2.84153,3.99532,0,0
6/19/14,554.902,551.508,548.557,2.95102,3.78646,0,0
6/20/14,556.362,552.255,549.136,3.11964,3.6531,0,0
6/23/14,564.953,554.209,550.307,3.90145,3.70277,1,0
6/24/14,564.623,555.811,551.368,4.44319,3.85085,0,0
6/25/14,578.653,559.325,553.389,5.9362,4.26792,0,0
6/26/14,576.003,561.891,555.064,6.82689,4.77971,0,0
6/27/14,577.243,564.253,556.707,7.54585,5.33294,0,0
6/30/14,575.283,565.949,558.083,7.86679,5.83971,0,0
7/1/14,582.673,568.522,559.904,8.6181,6.39539,0,0
7/2/14,582.338,570.648,561.566,9.0818,6.93267,0,0
7/3/14,584.733,572.815,563.282,9.53266,7.45267,0,0
7/7/14,582.253,574.267,564.687,9.57943,7.87802,0,0
7/8/14,571.093,573.778,565.162,8.61664,8.02574,0,0
7/9/14,576.083,574.133,565.971,8.16219,8.05303,0,0
7/10/14,571.103,573.667,566.351,7.31585,7.9056,0,1
7/11/14,579.183,574.515,567.301,7.21396,7.76727,0,0
7/14/14,584.873,576.109,568.603,7.50582,7.71498,0,0
7/15/14,584.783,577.443,569.801,7.64177,7.70034,0,0
7/16/14,582.663,578.246,570.754,7.49209,7.65869,0,0
7/17/14,573.733,577.552,570.975,6.57706,7.44236,0,0
7/18/14,595.083,580.249,572.76,7.48835,7.45156,1,0
7/21/14,589.473,581.668,573.998,7.66946,7.49514,0,0
7/22/14,594.743,583.679,575.535,8.14436,7.62498,0,0
7/23/14,595.983,585.572,577.05,8.52253,7.80449,0,0
7/24/14,593.353,586.769,578.257,8.5119,7.94598,0,0
7/25/14,589.023,587.116,579.055,8.06115,7.96901,0,0
7/28/14,590.603,587.652,579.91,7.74218,7.92365,0,1
7/29/14,585.613,587.339,580.333,7.00598,7.74011,0,0
7/30/14,587.423,587.351,580.858,6.49373,7.49083,0,0
7/31/14,571.603,584.929,580.172,4.75639,6.94395,0,0
8/1/14,566.073,582.028,579.128,2.89988,6.13513,0,0
8/4/14,573.153,580.662,578.685,1.9771,5.30352,0,0
8/5/14,565.073,578.264,577.677,0.58702,4.36022,0,0
8/6/14,566.377,576.435,576.84,-0.404732,3.40723,0,0
8/7/14,563.363,574.424,575.841,-1.41757,2.44227,0,0
8/8/14,568.773,573.554,575.318,-1.76338,1.60114,0,0
8/11/14,567.883,572.682,574.767,-2.08522,0.863868,0,0
8/12/14,562.733,571.151,573.876,-2.72443,0.146208,0,0
8/13/14,574.783,571.71,573.943,-2.23294,-0.329622,0,0
8/14/14,574.653,572.163,573.995,-1.83279,-0.630256,0,0
8/15/14,573.483,572.366,573.957,-1.59173,-0.82255,0,0
8/18/14,582.163,573.873,574.565,-0.692297,-0.796499,1,0
8/19/14,586.863,575.871,575.476,0.395204,-0.558159,0,0
8/20/14,584.493,577.198,576.144,1.05367,-0.235793,0,0
8/21/14,583.373,578.148,576.679,1.46821,0.105008,0,0
8/22/14,582.563,578.827,577.115,1.71165,0.426335,0,0
8/25/14,580.203,579.039,577.344,1.69461,0.679989,0,0
8/26/14,577.863,578.858,577.382,1.47527,0.839046,0,0
8/27/14,571.003,577.649,576.91,0.739377,0.819112,0,1
8/28/14,569.203,576.35,576.339,0.0108063,0.657451,0,0
8/29/14,571.603,575.619,575.988,-0.36868,0.452225,0,0
9/2/14,577.333,575.883,576.088,-0.204702,0.320839,0,0
9/3/14,577.943,576.2,576.225,-0.0252348,0.251625,0,0
9/4/14,581.983,577.089,576.652,0.437941,0.288888,1,0
9/5/14,586.083,578.473,577.35,1.12291,0.455692,0,0
9/8/14,589.723,580.204,578.267,1.93713,0.75198,0,0
9/9/14,581.013,580.328,578.47,1.85817,0.973217,0,0
9/10/14,583.103,580.755,578.813,1.94185,1.16694,0,0
9/11/14,581.353,580.847,579.001,1.84568,1.30269,0,0
9/12/14,575.623,580.043,578.751,1.2922,1.30059,0,1
9/15/14,573.103,578.975,578.333,0.642819,1.16904,0,0
9/16/14,579.953,579.126,578.453,0.673156,1.06986,0,0
9/17/14,584.773,579.995,578.921,1.07375,1.07064,1,0
9/18/14,589.273,581.422,579.688,1.73436,1.20338,0,0
9/19/14,596.083,583.677,580.902,2.7754,1.51779,0,0
9/22/14,587.373,584.246,581.381,2.86459,1.78715,0,0
9/23/14,581.133,583.767,581.363,2.40405,1.91053,0,0
9/24/14,587.993,584.417,581.854,2.56306,2.04103,0,0
9/25/14,575.063,582.978,581.351,1.62698,1.95822,0,1
9/26/14,577.103,582.074,581.036,1.03777,1.77413,0,0
9/29/14,576.363,581.195,580.69,0.50529,1.52036,0,0
9/30/14,577.363,580.606,580.444,0.162115,1.24871,0,0
10/1/14,568.273,578.708,579.542,-0.83373,0.832226,0,0
10/2/14,570.083,577.381,578.841,-1.46006,0.373768,0,0
10/3/14,575.283,577.058,578.578,-1.51932,-0.00485065,0,0
10/6/14,577.353,577.104,578.487,-1.38331,-0.280543,0,0
10/7/14,563.743,575.048,577.395,-2.34669,-0.693772,0,0
10/8/14,572.503,574.656,577.032,-2.37592,-1.0302,0,0
10/9/14,560.883,572.537,575.836,-3.2987,-1.4839,0,0
10/10/14,544.492,568.223,573.514,-5.29156,-2.24543,0,0
10/13/14,533.212,562.837,570.529,-7.69244,-3.33483,0,0
10/14/14,537.942,559.007,568.115,-9.10849,-4.48957,0,0
10/15/14,530.032,554.549,565.294,-10.7451,-5.74068,0,0
10/16/14,524.512,549.928,562.273,-12.3453,-7.0616,0,0
10/17/14,511.172,543.966,558.488,-14.5225,-8.55377,0,0
10/20/14,520.842,540.408,555.7,-15.2913,-9.90128,0,0
10/21/14,526.542,538.275,553.54,-15.2647,-10.974,0,0
10/22/14,532.712,537.419,551.997,-14.5777,-11.6947,0,0
10/23/14,543.982,538.429,551.403,-12.9744,-11.9506,0,0
10/24/14,539.782,538.637,550.543,-11.9053,-11.9416,1,0
10/27/14,540.772,538.966,549.819,-10.8531,-11.7239,0,0
10/28/14,548.902,540.494,549.751,-9.2565,-11.2304,0,0
10/29/14,549.332,541.854,549.72,-7.8658,-10.5575,0,0
10/30/14,550.313,543.155,549.764,-6.60841,-9.76767,0,0
10/31/14,559.083,545.606,550.454,-4.84836,-8.78381,0,0
11/3/14,555.223,547.085,550.807,-3.72207,-7.77146,0,0
11/4/14,554.112,548.166,551.052,-2.88578,-6.79433,0,0
11/5/14,545.922,547.821,550.672,-2.85102,-6.00566,0,0
11/6/14,542.042,546.932,550.033,-3.10081,-5.42469,0,0
11/7/14,541.012,546.021,549.365,-3.34334,-5.00842,0,0
11/10/14,547.492,546.248,549.226,-2.97834,-4.60241,0,0
11/11/14,550.293,546.87,549.305,-2.43506,-4.16894,0,0
11/12/14,547.312,546.938,549.157,-2.21939,-3.77903,0,0
11/13/14,545.382,546.699,548.878,-2.17908,-3.45904,0,0
11/14/14,544.402,546.345,548.546,-2.20085,-3.2074,0,0
11/17/14,536.512,544.833,547.655,-2.82223,-3.13037,0,0
11/18/14,535.032,543.325,546.72,-3.39496,-3.18328,0,1
11/19/14,536.992,542.351,545.999,-3.64864,-3.27636,0,0
11/20/14,534.832,541.194,545.172,-3.97812,-3.41671,0,0
11/21/14,537.502,540.626,544.604,-3.97793,-3.52895,0,0
11/24/14,539.272,540.418,544.209,-3.79126,-3.58141,0,0
11/25/14,541.082,540.52,543.978,-3.45741,-3.55661,1,0
11/26/14,540.372,540.497,543.71,-3.21308,-3.48791,0,0
11/28/14,541.832,540.703,543.571,-2.86857,-3.36404,0,0
12/1/14,533.802,539.641,542.848,-3.20655,-3.33254,0,0
12/2/14,533.752,538.735,542.174,-3.43879,-3.35379,0,1
12/3/14,531.322,537.595,541.37,-3.7754,-3.43811,0,0
12/4/14,537.312,537.551,541.07,-3.51826,-3.45414,0,0
12/5/14,525.262,535.661,539.899,-4.23797,-3.61091,0,0
12/8/14,526.982,534.326,538.942,-4.61634,-3.81199,0,0
12/9/14,533.372,534.179,538.529,-4.35042,-3.91968,0,0
12/10/14,526.062,532.93,537.606,-4.67565,-4.07087,0,0
12/11/14,528.342,532.224,536.92,-4.69528,-4.19575,0,0
12/12/14,518.662,530.138,535.567,-5.42936,-4.44248,0,0
12/15/14,513.802,527.625,533.955,-6.33031,-4.82004,0,0
12/16/14,495.392,522.666,531.099,-8.43265,-5.54256,0,0
12/17/14,504.892,519.932,529.157,-9.22585,-6.27922,0,0
12/18/14,511.102,518.573,527.82,-9.24678,-6.87273,0,0
12/19/14,516.352,518.232,526.971,-8.739,-7.24599,0,0
12/22/14,524.872,519.253,526.815,-7.56191,-7.30917,0,0
12/23/14,530.592,520.998,527.095,-6.09721,-7.06678,1,0
12/24/14,528.772,522.194,527.219,-5.02536,-6.6585,0,0
12/26/14,534.032,524.015,527.724,-3.70872,-6.06854,0,0
12/29/14,530.332,524.987,527.917,-2.93006,-5.44085,0,0
12/30/14,530.422,525.823,528.103,-2.27943,-4.80856,0,0
12/31/14,526.402,525.912,527.977,-2.06438,-4.25972,0,0
1/2/15,524.812,525.743,527.742,-1.9992,-3.80762,0,0
1/5/15,513.872,523.917,526.715,-2.79807,-3.60571,0,0
1/6/15,501.962,520.539,524.881,-4.34217,-3.753,0,1
1/7/15,501.102,517.549,523.12,-5.57105,-4.11661,0,0
1/8/15,502.682,515.262,521.606,-6.34432,-4.56216,0,0
1/9/15,496.172,512.325,519.722,-7.39718,-5.12916,0,0
1/12/15,492.552,509.283,517.709,-8.42655,-5.78864,0,0
1/13/15,496.182,507.267,516.115,-8.84743,-6.4004,0,0
1/14/15,500.872,506.284,514.986,-8.70222,-6.86076,0,0
1/15/15,501.792,505.593,514.009,-8.41589,-7.17179,0,0
1/16/15,508.082,505.976,513.57,-7.59389,-7.25621,0,0
1/20/15,506.902,506.118,513.076,-6.95746,-7.19646,1,0
1/21/15,518.042,507.953,513.444,-5.49087,-6.85534,0,0
1/22/15,534.392,512.02,514.995,-2.97499,-6.07927,0,0
1/23/15,539.952,516.318,516.844,-0.526419,-4.9687,0,0
1/26/15,535.212,519.224,518.205,1.01986,-3.77099,0,0
1/27/15,518.632,519.133,518.236,0.897079,-2.83737,0,0
1/28/15,510.002,517.729,517.626,0.102224,-2.24946,0,0
1/29/15,510.662,516.641,517.111,-0.469042,-1.89337,0,0
1/30/15,534.522,519.392,518.4,0.992103,-1.31628,0,0
2/2/15,528.482,520.791,519.147,1.64374,-0.724274,0,0
2/3/15,529.242,522.091,519.895,2.19618,-0.140183,0,0
2/4/15,522.762,522.194,520.107,2.08705,0.305263,0,0
2/5/15,527.582,523.023,520.661,2.36226,0.716663,0,0
2/6/15,531.002,524.251,521.427,2.82379,1.13809,0,0
2/9/15,527.832,524.802,521.902,2.90033,1.49054,0,0
2/10/15,536.942,526.67,523.016,3.65397,1.92322,0,0
2/11/15,535.972,528.101,523.975,4.12541,2.36366,0,0
2/12/15,542.932,530.383,525.38,5.00297,2.89152,0,0
2/13/15,549.013,533.249,527.13,6.11852,3.53692,0,0
2/17/15,542.842,534.725,528.294,6.43061,4.11566,0,0
2/18/15,539.702,535.491,529.139,6.35135,4.5628,0,0
2/19/15,542.872,536.626,530.156,6.46975,4.94419,0,0
2/20/15,538.952,536.984,530.808,6.17608,5.19057,0,0
2/23/15,531.912,536.204,530.89,5.31401,5.21526,0,0
2/24/15,536.092,536.187,531.275,4.9115,5.1545,0,1
2/25/15,543.872,537.369,532.208,5.16079,5.15576,1,0
2/26/15,555.483,540.156,533.932,6.22346,5.3693,0,0
2/27/15,558.403,542.963,535.745,7.21804,5.73905,0,0
3/2/15,571.343,547.329,538.382,8.94727,6.38069,0,0
3/3/15,573.643,551.377,540.994,10.3836,7.18127,0,0
3/4/15,573.373,554.761,543.392,11.3691,8.01883,0,0
3/5/15,575.333,557.926,545.758,12.1679,8.84865,0,0
3/6/15,567.688,559.428,547.383,12.0453,9.48798,0,0
3/9/15,568.853,560.878,548.973,11.9049,9.97136,0,0
3/10/15,555.013,559.975,549.42,10.5552,10.0881,0,0
3/11/15,551.183,558.623,549.551,9.07186,9.88487,0,1
3/12/15,555.513,558.144,549.992,8.15177,9.53825,0,0
3/13/15,547.323,556.479,549.795,6.68467,8.96753,0,0
3/16/15,554.513,556.177,550.144,6.03261,8.38055,0,0
3/17/15,550.842,555.356,550.196,5.16023,7.73648,0,0
3/18/15,559.503,555.994,550.885,5.10876,7.21094,0,0
3/19/15,557.993,556.301,551.412,4.88976,6.7467,0,0
3/20/15,560.363,556.926,552.075,4.85152,6.36767,0,0
3/23/15,558.813,557.216,552.574,4.64262,6.02266,0,0
3/24/15,570.193,559.213,553.879,5.33385,5.8849,0,0
3/25/15,558.788,559.147,554.243,4.90483,5.68888,0,0
3/26/15,555.173,558.536,554.311,4.22443,5.39599,0,0
3/27/15,548.343,556.968,553.869,3.09837,4.93647,0,0
3/30/15,552.033,556.208,553.733,2.47518,4.44421,0,0
3/31/15,548.002,554.946,553.309,1.63723,3.88281,0,0
4/1/15,542.562,553.041,552.513,0.528093,3.21187,0,0
4/2/15,535.532,550.347,551.255,-0.907703,2.38795,0,0
4/6/15,536.767,548.258,550.182,-1.92375,1.52561,0,0
4/7/15,537.022,546.529,549.207,-2.67754,0.684983,0,0
4/8/15,541.612,545.773,548.644,-2.87144,-0.0263012,0,0
4/9/15,540.782,545.005,548.062,-3.05684,-0.63241,0,0
4/10/15,540.012,544.237,547.466,-3.2287,-1.15167,0,0
4/13/15,539.172,543.458,546.851,-3.39355,-1.60004,0,0
4/14/15,530.392,541.448,545.632,-4.18444,-2.11692,0,0
4/15/15,532.532,540.076,544.662,-4.58568,-2.61067,0,0
4/16/15,533.802,539.111,543.858,-4.74648,-3.03783,0,0
4/17/15,524.052,536.794,542.39,-5.59615,-3.5495,0,0
4/20/15,535.382,536.577,541.871,-5.29425,-3.89845,0,0
4/21/15,533.972,536.176,541.286,-5.10986,-4.14073,0,0
4/22/15,539.367,536.667,541.144,-4.47679,-4.20794,0,0
4/23/15,547.002,538.257,541.578,-3.32072,-4.0305,1,0
4/24/15,565.063,542.381,543.318,-0.936435,-3.41169,0,0
4/27/15,555.37,544.379,544.21,0.169072,-2.69553,0,0
4/28/15,553.68,545.81,544.912,0.898469,-1.97673,0,0
4/29/15,549.08,546.313,545.221,1.09274,-1.36284,0,0
4/30/15,537.34,544.933,544.637,0.295979,-1.03107,0,0
5/1/15,537.9,543.851,544.138,-0.286969,-0.882253,0,0
5/4/15,540.78,543.378,543.889,-0.51068,-0.807939,0,0
5/5/15,530.8,541.443,542.92,-1.47626,-0.941603,0,1
5/6/15,524.22,538.794,541.534,-2.74085,-1.30145,0,0
5/7/15,530.7,537.548,540.732,-3.18346,-1.67785,0,0
5/8/15,538.22,537.652,540.546,-2.89408,-1.9211,0,0
5/11/15,535.7,537.351,540.187,-2.83539,-2.10396,0,0
5/12/15,529.04,536.073,539.361,-3.28839,-2.34084,0,0
5/13/15,529.62,535.08,538.64,-3.55955,-2.58458,0,0
5/14/15,538.4,535.591,538.622,-3.03104,-2.67388,0,0
5/15/15,533.85,535.323,538.268,-2.94539,-2.72818,0,0
5/18/15,532.3,534.858,537.826,-2.96836,-2.77621,0,0
5/19/15,537.36,535.243,537.792,-2.54888,-2.73075,1,0
5/20/15,539.27,535.862,537.901,-2.03882,-2.59236,0,0
5/21/15,542.51,536.885,538.243,-1.3575,-2.34539,0,0
5/22/15,540.11,537.381,538.381,-0.999694,-2.07625,0,0
5/26/15,532.32,536.603,537.932,-1.32939,-1.92688,0,0
5/27/15,539.79,537.093,538.07,-0.976651,-1.73683,0,0
5/28/15,539.78,537.506,538.196,-0.689954,-1.52746,0,0
5/29/15,532.11,536.676,537.745,-1.06933,-1.43583,0,0
6/1/15,533.99,536.263,537.467,-1.2044,-1.38954,0,0
6/2/15,539.18,536.712,537.594,-0.882479,-1.28813,0,0
6/3/15,540.31,537.265,537.795,-0.530064,-1.13652,0,0
6/4/15,536.7,537.178,537.714,-0.535892,-1.01639,0,0
6/5/15,533.33,536.586,537.389,-0.803182,-0.97375,0,0
6/8/15,526.83,535.085,536.607,-1.52196,-1.08339,0,1
6/9/15,526.69,533.794,535.873,-2.07893,-1.2825,0,0
6/10/15,536.69,534.239,535.933,-1.6939,-1.36478,0,0
6/11/15,534.61,534.296,535.835,-1.53885,-1.39959,0,0
6/12/15,532.33,533.994,535.576,-1.58172,-1.43602,0,0
6/15/15,527.2,532.949,534.955,-2.00651,-1.55012,0,0
6/16/15,528.15,532.21,534.451,-2.24067,-1.68823,0,0
6/17/15,529.26,531.756,534.067,-2.31005,-1.81259,0,0
6/18/15,536.73,532.522,534.264,-1.74219,-1.79851,1,0
6/19/15,536.69,533.163,534.444,-1.28062,-1.69494,0,0
6/22/15,538.19,533.936,534.721,-0.784739,-1.5129,0,0
6/23/15,540.48,534.943,535.148,-0.204608,-1.25124,0,0
6/24/15,537.84,535.389,535.347,0.0416475,-0.992661,0,0
6/25/15,535.23,535.364,535.338,0.0258993,-0.788949,0,0
6/26/15,531.69,534.799,535.068,-0.269126,-0.684984,0,0
6/29/15,521.52,532.756,534.065,-1.30848,-0.809684,0,1
6/30/15,520.51,530.872,533.061,-2.18846,-1.08544,0,0
7/1/15,521.84,529.483,532.229,-2.74685,-1.41772,0,0
7/2/15,523.4,528.547,531.575,-3.0286,-1.7399,0,0
7/6/15,522.86,527.672,530.93,-3.2579,-2.0435,0,0
7/7/15,525.02,527.264,530.492,-3.22812,-2.28042,0,0
7/8/15,516.83,525.659,529.48,-3.82133,-2.58861,0,0
7/9/15,520.68,524.893,528.828,-3.93543,-2.85797,0,0
7/10/15,530.13,525.698,528.925,-3.22613,-2.9316,0,0
7/13/15,546.55,528.906,530.23,-1.32379,-2.61004,1,0
7/14/15,561.1,533.859,532.517,1.34242,-1.81955,0,0
7/15/15,560.22,537.915,534.569,3.34583,-0.786473,0,0
7/16/15,579.85,544.366,537.923,6.44325,0.659471,0,0
7/17/15,672.93,564.145,547.924,16.2218,3.77193,0,0
7/20/15,663.02,579.357,556.449,22.9076,7.59906,0,0
7/21/15,662.3,592.117,564.29,27.8273,11.6447,0,0
7/22/15,662.1,602.884,571.535,31.3487,15.5855,0,0
7/23/15,644.28,609.253,576.924,32.3288,18.9342,0,0
7/24/15,623.56,611.454,580.378,31.0754,21.3624,0,0
7/27/15,627.26,613.885,583.851,30.0344,23.0968,0,0
7/28/15,628,616.057,587.121,28.9356,24.2646,0,0
7/29/15,631.93,618.499,590.44,28.0585,25.0233,0,0
7/30/15,632.59,620.667,593.563,27.1041,25.4395,0,0
7/31/15,625.61,621.427,595.937,25.4907,25.4498,0,0
8/3/15,631.21,622.932,598.549,24.3829,25.2364,0,1
8/4/15,629.25,623.904,600.823,23.0808,24.8053,0,0
8/5/15,643.78,626.962,604.005,22.9566,24.4355,0,0
8/6/15,642.68,629.38,606.87,22.51,24.0504,0,0
8/7/15,635.3,630.291,608.976,21.3148,23.5033,0,0
8/10/15,633.73,630.82,610.81,20.0103,22.8047,0,0
8/11/15,660.78,635.429,614.511,20.918,22.4274,0,0
8/12/15,659.56,639.142,617.848,21.2935,22.2006,0,0
8/13/15,656.45,641.805,620.708,21.0969,21.9798,0,0
8/14/15,657.12,644.161,623.405,20.7559,21.7351,0,0
8/17/15,660.87,646.731,626.18,20.5514,21.4983,0,0
8/18/15,656.13,648.177,628.399,19.7788,21.1544,0,0
8/19/15,660.9,650.135,630.806,19.3286,20.7893,0,0
8/20/15,646.83,649.626,631.993,17.6332,20.1581,0,0
8/21/15,612.48,643.911,630.548,13.3638,18.7992,0,0
8/24/15,589.61,635.557,627.515,8.04219,16.6478,0,0
8/25/15,582.06,627.327,624.148,3.17888,13.954,0,0
8/26/15,628.62,627.526,624.479,3.04655,11.7725,0,0
8/27/15,637.61,629.077,625.452,3.6253,10.1431,0,0
8/28/15,630.38,629.278,625.817,3.46068,8.8066,0,0
8/31/15,618.25,627.581,625.257,2.32463,7.51021,0,0
9/1/15,597.79,622.998,623.222,-0.22407,5.96335,0,0
9/2/15,614.34,621.666,622.564,-0.898129,4.59106,0,0
9/3/15,606.25,619.294,621.356,-2.06136,3.26057,0,0
9/4/15,600.7,616.434,619.826,-3.39197,1.93006,0,0
9/8/15,614.66,616.161,619.443,-3.2822,0.887612,0,0
9/9/15,612.72,615.631,618.945,-3.31355,0.0473803,0,0
9/10/15,621.35,616.511,619.123,-2.61191,-0.484479,0,0
9/11/15,625.77,617.936,619.615,-1.67984,-0.723551,0,0
9/14/15,623.24,618.752,619.884,-1.13227,-0.805294,0,0
9/15/15,635.14,621.273,621.014,0.258938,-0.592448,1,0
9/16/15,635.98,623.536,622.123,1.41297,-0.191365,0,0
9/17/15,642.9,626.515,623.662,2.85305,0.417518,0,0
9/18/15,629.25,626.936,624.076,2.85991,0.905996,0,0
9/21/15,635.44,628.244,624.917,3.32648,1.39009,0,0
9/22/15,622.69,627.389,624.752,2.63703,1.63948,0,0
9/23/15,622.36,626.616,624.575,2.04048,1.71968,0,0
9/24/15,625.8,626.49,624.666,1.82427,1.7406,0,0
9/25/15,611.97,624.256,623.725,0.530826,1.49864,0,1
9/28/15,594.89,619.738,621.59,-1.85111,0.828694,0,0
9/29/15,594.97,615.928,619.618,-3.68982,-0.0750086,0,0
9/30/15,608.42,614.773,618.788,-4.01542,-0.863091,0,0
10/1/15,611.29,614.237,618.233,-3.99582,-1.48964,0,0
10/2/15,626.91,616.187,618.876,-2.68888,-1.72948,0,0
10/5/15,641.47,620.076,620.549,-0.472805,-1.47815,1,0
10/6/15,645.44,623.979,622.393,1.58552,-0.865415,0,0
10/7/15,642.36,626.806,623.872,2.9344,-0.105451,0,0
10/8/15,639.16,628.707,625.004,3.70251,0.656141,0,0
10/9/15,643.61,631,626.383,4.61709,1.44833,0,0
10/12/15,646.67,633.411,627.885,5.52513,2.26369,0,0
10/13/15,652.3,636.317,629.694,6.62271,3.1355,0,0
10/14/15,651.16,638.6,631.284,7.31623,3.97164,0,0
10/15/15,661.74,642.16,633.54,8.62019,4.90135,0,0
10/16/15,662.2,645.243,635.663,9.58028,5.83714,0,0
10/19/15,666.1,648.452,637.918,10.5344,6.77659,0,0
10/20/15,650.28,648.733,638.833,9.89992,7.40126,0,0
10/21/15,642.61,647.791,639.113,8.67813,7.65663,0,0
10/22/15,651.79,648.406,640.052,8.3543,7.79616,0,0
10/23/15,702,656.652,644.641,12.0107,8.63908,0,0
10/26/15,712.78,665.287,649.688,15.5985,10.031,0,0
10/27/15,708.49,671.933,654.044,17.8895,11.6027,0,0
10/28/15,712.95,678.244,658.407,19.8363,13.2494,0,0
10/29/15,716.92,684.194,662.742,21.4523,14.89,0,0
10/30/15,710.81,688.289,666.302,21.9864,16.3093,0,0
11/2/15,721.11,693.338,670.362,22.9761,17.6426,0,0
11/3/15,722.16,697.772,674.199,23.5733,18.8288,0,0
11/4/15,728.11,702.44,678.192,24.2472,19.9125,0,0
11/5/15,731.25,706.872,682.123,24.7494,20.8799,0,0
11/6/15,733.76,711.009,685.948,25.061,21.7161,0,0
11/9/15,724.89,713.144,688.832,24.312,22.2353,0,0
11/10/15,728.32,715.479,691.757,23.7217,22.5326,0,0
11/11/15,735.4,718.544,694.99,23.5537,22.7368,0,0
11/12/15,731.23,720.495,697.674,22.821,22.7536,0,0
11/13/15,717,719.958,699.106,20.8517,22.3733,0,1
11/16/15,728.96,721.343,701.317,20.0253,21.9037,0,0
11/17/15,725.3,721.951,703.094,18.8576,21.2945,0,0
11/18/15,740,724.728,705.828,18.9005,20.8157,0,0
11/19/15,738.41,726.833,708.241,18.5919,20.3709,0,0
11/20/15,756.6,731.413,711.823,19.5893,20.2146,0,0
11/23/15,755.98,735.192,715.094,20.098,20.1913,0,0
11/24/15,748.28,737.206,717.552,19.6533,20.0837,0,0
11/25/15,748.15,738.889,719.819,19.0706,19.8811,0,0
11/27/15,750.26,740.639,722.074,18.565,19.6179,0,0
11/30/15,742.6,740.94,723.594,17.3463,19.1635,0,0
